RegistrationID,ItemName,Response
Cand071,Item075,C
Cand071,Item076,C
Cand071,Item077,C
Cand071,Item078,C
Cand071,Item079,D
Cand071,Item080,C
Cand071,Item081,D
Cand071,Item082,D
Cand071,Item083,B
Cand071,Item084,C
Cand071,Item085,A
Cand071,Item086,D
Cand071,Item087,C
Cand071,Item088,C
Cand071,Item089,A
Cand071,Item090,C
Cand071,Item091,C
Cand071,Item092,A
Cand071,Item093,C
Cand071,Item094,D
Cand071,Item095,B
Cand071,Item096,A
Cand071,Item097,B
Cand071,Item098,B
Cand071,Item099,C
Cand071,Item100,C
Cand072,Item001,C
Cand072,Item002,B
Cand072,Item003,A
Cand072,Item004,A
Cand072,Item005,A
Cand072,Item006,A
Cand072,Item007,D
Cand072,Item008,C
Cand072,Item009,C
Cand072,Item010,B
Cand072,Item011,C
Cand072,Item012,A
Cand072,Item013,B
Cand072,Item014,A
Cand072,Item015,D
Cand072,Item016,D
Cand072,Item017,B
Cand072,Item018,B
Cand072,Item019,B
Cand072,Item020,C
Cand072,Item021,B
Cand072,Item022,B
Cand072,Item023,A
Cand072,Item024,C
Cand072,Item025,C
Cand072,Item026,C
Cand072,Item027,D
Cand072,Item028,D
Cand072,Item029,D
Cand072,Item030,C
Cand072,Item031,D
Cand072,Item032,A
Cand072,Item033,B
Cand072,Item034,B
Cand072,Item035,B
Cand072,Item036,D
Cand072,Item037,B
Cand072,Item038,D
Cand072,Item039,A
Cand072,Item040,A
Cand072,Item041,B
Cand072,Item042,B
Cand072,Item043,B
Cand072,Item044,D
Cand072,Item045,B
Cand072,Item046,D
Cand072,Item047,D
Cand072,Item048,B
Cand072,Item049,D
Cand072,Item050,B
Cand072,Item051,D
Cand072,Item052,D
Cand072,Item053,A
Cand072,Item054,B
Cand072,Item055,C
Cand072,Item056,A
Cand072,Item057,D
Cand072,Item058,D
Cand072,Item059,B
Cand072,Item060,B
Cand072,Item061,B
Cand072,Item062,C
Cand072,Item063,C
Cand072,Item064,B
Cand072,Item065,C
Cand072,Item066,B
Cand072,Item067,C
Cand072,Item068,C
Cand072,Item069,A
Cand072,Item070,A
Cand072,Item071,D
Cand072,Item072,B
Cand072,Item073,B
Cand072,Item074,C
Cand072,Item075,C
Cand072,Item076,A
Cand072,Item077,C
Cand072,Item078,C
Cand072,Item079,C
Cand072,Item080,C
Cand072,Item081,D
Cand072,Item082,D
Cand072,Item083,B
Cand072,Item084,D
Cand072,Item085,A
Cand072,Item086,D
Cand072,Item087,A
Cand072,Item088,A
Cand072,Item089,C
Cand072,Item090,A
Cand072,Item091,B
Cand072,Item092,A
Cand072,Item093,C
Cand072,Item094,A
Cand072,Item095,C
Cand072,Item096,D
Cand072,Item097,D
Cand072,Item098,A
Cand072,Item099,A
Cand072,Item100,C
Cand073,Item001,C
Cand073,Item002,C
Cand073,Item003,A
Cand073,Item004,A
Cand073,Item005,A
Cand073,Item006,A
Cand073,Item007,A
Cand073,Item008,C
Cand073,Item009,D
Cand073,Item010,B
Cand073,Item011,B
Cand073,Item012,D
Cand073,Item013,B
Cand073,Item014,A
Cand073,Item015,D
Cand073,Item016,D
Cand073,Item017,D
Cand073,Item018,B
Cand073,Item019,B
Cand073,Item020,B
Cand073,Item021,B
Cand073,Item022,B
Cand073,Item023,A
Cand073,Item024,A
Cand073,Item025,A
Cand073,Item026,B
Cand073,Item027,C
Cand073,Item028,D
Cand073,Item029,D
Cand073,Item030,C
Cand073,Item031,D
Cand073,Item032,D
Cand073,Item033,A
Cand073,Item034,B
Cand073,Item035,D
Cand073,Item036,D
Cand073,Item037,C
Cand073,Item038,D
Cand073,Item039,A
Cand073,Item040,B
Cand073,Item041,B
Cand073,Item042,B
Cand073,Item043,B
Cand073,Item044,D
Cand073,Item045,B
Cand073,Item046,D
Cand073,Item047,D
Cand073,Item048,A
Cand073,Item049,D
Cand073,Item050,C
Cand073,Item051,A
Cand073,Item052,B
Cand073,Item053,D
Cand073,Item054,A
Cand073,Item055,C
Cand073,Item056,A
Cand073,Item057,D
Cand073,Item058,C
Cand073,Item059,B
Cand073,Item060,B
Cand073,Item061,A
Cand073,Item062,C
Cand073,Item063,C
Cand073,Item064,C
Cand073,Item065,B
Cand073,Item066,B
Cand073,Item067,C
Cand073,Item068,C
Cand073,Item069,A
Cand073,Item070,D
Cand073,Item071,D
Cand073,Item072,B
Cand073,Item073,C
Cand073,Item074,C
Cand073,Item075,C
Cand073,Item076,A
Cand073,Item077,C
Cand073,Item078,C
Cand073,Item079,D
Cand073,Item080,C
Cand073,Item081,A
Cand073,Item082,D
Cand073,Item083,B
Cand073,Item084,D
Cand073,Item085,A
Cand073,Item086,D
Cand073,Item087,C
Cand073,Item088,A
Cand073,Item089,A
Cand073,Item090,C
Cand073,Item091,C
Cand073,Item092,A
Cand073,Item093,C
Cand073,Item094,D
Cand073,Item095,B
Cand073,Item096,A
Cand073,Item097,B
Cand073,Item098,A
Cand073,Item099,A
Cand073,Item100,B
Cand074,Item001,B
Cand074,Item002,C
Cand074,Item003,A
Cand074,Item004,C
Cand074,Item005,B
Cand074,Item006,A
Cand074,Item007,A
Cand074,Item008,B
Cand074,Item009,B
Cand074,Item010,B
Cand074,Item011,B
Cand074,Item012,C
Cand074,Item013,D
Cand074,Item014,A
Cand074,Item015,D
Cand074,Item016,C
Cand074,Item017,A
Cand074,Item018,B
Cand074,Item019,D
Cand074,Item020,B
Cand074,Item021,B
Cand074,Item022,B
Cand074,Item023,D
Cand074,Item024,A
Cand074,Item025,A
Cand074,Item026,C
Cand074,Item027,A
Cand074,Item028,C
Cand074,Item029,D
Cand074,Item030,A
Cand074,Item031,D
Cand074,Item032,D
Cand074,Item033,D
Cand074,Item034,B
Cand074,Item035,D
Cand074,Item036,D
Cand074,Item037,A
Cand074,Item038,D
Cand074,Item039,D
Cand074,Item040,B
Cand074,Item041,B
Cand074,Item042,B
Cand074,Item043,A
Cand074,Item044,D
Cand074,Item045,B
Cand074,Item046,A
Cand074,Item047,A
Cand074,Item048,A
Cand074,Item049,D
Cand074,Item050,A
Cand074,Item051,A
Cand074,Item052,B
Cand074,Item053,C
Cand074,Item054,D
Cand074,Item055,A
Cand074,Item056,A
Cand074,Item057,D
Cand074,Item058,C
Cand074,Item059,A
Cand074,Item060,B
Cand074,Item061,B
Cand074,Item062,D
Cand074,Item063,C
Cand074,Item064,B
Cand074,Item065,B
Cand074,Item066,A
Cand074,Item067,C
Cand074,Item068,D
Cand074,Item069,C
Cand074,Item070,D
Cand074,Item071,A
Cand074,Item072,B
Cand074,Item073,B
Cand074,Item074,C
Cand074,Item075,C
Cand074,Item076,A
Cand074,Item077,D
Cand074,Item078,C
Cand074,Item079,A
Cand074,Item080,C
Cand074,Item081,A
Cand074,Item082,D
Cand074,Item083,B
Cand074,Item084,C
Cand074,Item085,A
Cand074,Item086,A
Cand074,Item087,A
Cand074,Item088,A
Cand074,Item089,C
Cand074,Item090,A
Cand074,Item091,C
Cand074,Item092,D
Cand074,Item093,C
Cand074,Item094,A
Cand074,Item095,C
Cand074,Item096,A
Cand074,Item097,A
Cand074,Item098,A
Cand074,Item099,D
Cand074,Item100,B
Cand075,Item001,C
Cand075,Item002,C
Cand075,Item003,C
Cand075,Item004,C
Cand075,Item005,D
Cand075,Item006,D
Cand075,Item007,B
Cand075,Item008,C
Cand075,Item009,D
Cand075,Item010,B
Cand075,Item011,A
Cand075,Item012,D
Cand075,Item013,B
Cand075,Item014,A
Cand075,Item015,D
Cand075,Item016,D
Cand075,Item017,B
Cand075,Item018,B
Cand075,Item019,C
Cand075,Item020,D
Cand075,Item021,B
Cand075,Item022,B
Cand075,Item023,A
Cand075,Item024,A
Cand075,Item025,D
Cand075,Item026,C
Cand075,Item027,C
Cand075,Item028,C
Cand075,Item029,D
Cand075,Item030,C
Cand075,Item031,D
Cand075,Item032,D
Cand075,Item033,A
Cand075,Item034,B
Cand075,Item035,D
Cand075,Item036,D
Cand075,Item037,C
Cand075,Item038,D
Cand075,Item039,A
Cand075,Item040,B
Cand075,Item041,B
Cand075,Item042,B
Cand075,Item043,B
Cand075,Item044,D
Cand075,Item045,B
Cand075,Item046,D
Cand075,Item047,D
Cand075,Item048,C
Cand075,Item049,D
Cand075,Item050,A
Cand075,Item051,A
Cand075,Item052,C
Cand075,Item053,D
Cand075,Item054,A
Cand075,Item055,C
Cand075,Item056,A
Cand075,Item057,D
Cand075,Item058,A
Cand075,Item059,B
Cand075,Item060,B
Cand075,Item061,B
Cand075,Item062,D
Cand075,Item063,C
Cand075,Item064,C
Cand075,Item065,B
Cand075,Item066,D
Cand075,Item067,A
Cand075,Item068,A
Cand075,Item069,D
Cand075,Item070,A
Cand075,Item071,C
Cand075,Item072,B
Cand075,Item073,B
Cand075,Item074,B
Cand075,Item075,C
Cand075,Item076,A
Cand075,Item077,D
Cand075,Item078,C
Cand075,Item079,A
Cand075,Item080,C
Cand075,Item081,A
Cand075,Item082,D
Cand075,Item083,B
Cand075,Item084,A
Cand075,Item085,A
Cand075,Item086,D
Cand075,Item087,C
Cand075,Item088,A
Cand075,Item089,A
Cand075,Item090,C
Cand075,Item091,C
Cand075,Item092,D
Cand075,Item093,A
Cand075,Item094,D
Cand075,Item095,C
Cand075,Item096,A
Cand075,Item097,B
Cand075,Item098,A
Cand075,Item099,C
Cand075,Item100,C
Cand076,Item001,C
Cand076,Item002,C
Cand076,Item003,A
Cand076,Item004,C
Cand076,Item005,A
Cand076,Item006,A
Cand076,Item007,C
Cand076,Item008,A
Cand076,Item009,C
Cand076,Item010,C
Cand076,Item011,A
Cand076,Item012,D
Cand076,Item013,B
Cand076,Item014,A
Cand076,Item015,D
Cand076,Item016,D
Cand076,Item017,A
Cand076,Item018,B
Cand076,Item019,C
Cand076,Item020,B
Cand076,Item021,D
Cand076,Item022,B
Cand076,Item023,A
Cand076,Item024,C
Cand076,Item025,D
Cand076,Item026,C
Cand076,Item027,B
Cand076,Item028,C
Cand076,Item029,D
Cand076,Item030,C
Cand076,Item031,D
Cand076,Item032,D
Cand076,Item033,A
Cand076,Item034,B
Cand076,Item035,D
Cand076,Item036,D
Cand076,Item037,A
Cand076,Item038,C
Cand076,Item039,A
Cand076,Item040,C
Cand076,Item041,C
Cand076,Item042,B
Cand076,Item043,B
Cand076,Item044,D
Cand076,Item045,A
Cand076,Item046,B
Cand076,Item047,D
Cand076,Item048,A
Cand076,Item049,D
Cand076,Item050,C
Cand076,Item051,A
Cand076,Item052,B
Cand076,Item053,B
Cand076,Item054,A
Cand076,Item055,C
Cand076,Item056,A
Cand076,Item057,D
Cand076,Item058,D
Cand076,Item059,A
Cand076,Item060,A
Cand076,Item061,B
Cand076,Item062,B
Cand076,Item063,C
Cand076,Item064,C
Cand076,Item065,B
Cand076,Item066,A
Cand076,Item067,B
Cand076,Item068,D
Cand076,Item069,D
Cand076,Item070,D
Cand076,Item071,C
Cand076,Item072,B
Cand076,Item073,B
Cand076,Item074,C
Cand076,Item075,C
Cand076,Item076,A
Cand076,Item077,A
Cand076,Item078,C
Cand076,Item079,A
Cand076,Item080,D
Cand076,Item081,D
Cand076,Item082,D
Cand076,Item083,B
Cand076,Item084,D
Cand076,Item085,A
Cand076,Item086,D
Cand076,Item087,C
Cand076,Item088,A
Cand076,Item089,C
Cand076,Item090,A
Cand076,Item091,C
Cand076,Item092,A
Cand076,Item093,C
Cand076,Item094,A
Cand076,Item095,B
Cand076,Item096,B
Cand076,Item097,B
Cand076,Item098,A
Cand076,Item099,A
Cand076,Item100,B
Cand077,Item001,C
Cand077,Item002,C
Cand077,Item003,A
Cand077,Item004,A
Cand077,Item005,D
Cand077,Item006,A
Cand077,Item007,B
Cand077,Item008,B
Cand077,Item009,D
Cand077,Item010,B
Cand077,Item011,A
Cand077,Item012,D
Cand077,Item013,B
Cand077,Item014,A
Cand077,Item015,D
Cand077,Item016,D
Cand077,Item017,A
Cand077,Item018,B
Cand077,Item019,C
Cand077,Item020,B
Cand077,Item021,B
Cand077,Item022,B
Cand077,Item023,A
Cand077,Item024,A
Cand077,Item025,A
Cand077,Item026,C
Cand077,Item027,C
Cand077,Item028,C
Cand077,Item029,D
Cand077,Item030,C
Cand077,Item031,B
Cand077,Item032,D
Cand077,Item033,A
Cand077,Item034,B
Cand077,Item035,D
Cand077,Item036,D
Cand077,Item037,A
Cand077,Item038,D
Cand077,Item039,A
Cand077,Item040,B
Cand077,Item041,B
Cand077,Item042,B
Cand077,Item043,B
Cand077,Item044,D
Cand077,Item045,A
Cand077,Item046,B
Cand077,Item047,D
Cand077,Item048,B
Cand077,Item049,D
Cand077,Item050,C
Cand077,Item051,A
Cand077,Item052,C
Cand077,Item053,D
Cand077,Item054,A
Cand077,Item055,C
Cand077,Item056,A
Cand077,Item057,D
Cand077,Item058,D
Cand077,Item059,B
Cand077,Item060,B
Cand077,Item061,B
Cand077,Item062,D
Cand077,Item063,C
Cand077,Item064,C
Cand077,Item065,B
Cand077,Item066,B
Cand077,Item067,C
Cand077,Item068,A
Cand077,Item069,D
Cand077,Item070,B
Cand077,Item071,A
Cand077,Item072,B
Cand077,Item073,B
Cand077,Item074,B
Cand077,Item075,C
Cand077,Item076,C
Cand077,Item077,A
Cand077,Item078,C
Cand077,Item079,D
Cand077,Item080,C
Cand077,Item081,A
Cand077,Item082,D
Cand077,Item083,B
Cand077,Item084,D
Cand077,Item085,A
Cand077,Item086,D
Cand077,Item087,C
Cand077,Item088,A
Cand077,Item089,A
Cand077,Item090,C
Cand077,Item091,C
Cand077,Item092,A
Cand077,Item093,C
Cand077,Item094,A
Cand077,Item095,C
Cand077,Item096,A
Cand077,Item097,B
Cand077,Item098,A
Cand077,Item099,D
Cand077,Item100,B
Cand078,Item001,A
Cand078,Item002,C
Cand078,Item003,A
Cand078,Item004,A
Cand078,Item005,D
Cand078,Item006,A
Cand078,Item007,B
Cand078,Item008,B
Cand078,Item009,D
Cand078,Item010,B
Cand078,Item011,A
Cand078,Item012,A
Cand078,Item013,B
Cand078,Item014,A
Cand078,Item015,D
Cand078,Item016,D
Cand078,Item017,A
Cand078,Item018,B
Cand078,Item019,C
Cand078,Item020,B
Cand078,Item021,B
Cand078,Item022,A
Cand078,Item023,A
Cand078,Item024,A
Cand078,Item025,A
Cand078,Item026,C
Cand078,Item027,C
Cand078,Item028,C
Cand078,Item029,D
Cand078,Item030,C
Cand078,Item031,D
Cand078,Item032,D
Cand078,Item033,A
Cand078,Item034,B
Cand078,Item035,D
Cand078,Item036,D
Cand078,Item037,A
Cand078,Item038,D
Cand078,Item039,A
Cand078,Item040,C
Cand078,Item041,B
Cand078,Item042,B
Cand078,Item043,B
Cand078,Item044,D
Cand078,Item045,A
Cand078,Item046,B
Cand078,Item047,D
Cand078,Item048,B
Cand078,Item049,D
Cand078,Item050,C
Cand078,Item051,A
Cand078,Item052,C
Cand078,Item053,D
Cand078,Item054,A
Cand078,Item055,C
Cand078,Item056,A
Cand078,Item057,D
Cand078,Item058,D
Cand078,Item059,B
Cand078,Item060,B
Cand078,Item061,B
Cand078,Item062,D
Cand078,Item063,C
Cand078,Item064,C
Cand078,Item065,B
Cand078,Item066,D
Cand078,Item067,C
Cand078,Item068,D
Cand078,Item069,A
Cand078,Item070,B
Cand078,Item071,C
Cand078,Item072,B
Cand078,Item073,B
Cand078,Item074,C
Cand078,Item075,C
Cand078,Item076,A
Cand078,Item077,A
Cand078,Item078,C
Cand078,Item079,A
Cand078,Item080,C
Cand078,Item081,A
Cand078,Item082,B
Cand078,Item083,B
Cand078,Item084,D
Cand078,Item085,A
Cand078,Item086,D
Cand078,Item087,C
Cand078,Item088,A
Cand078,Item089,A
Cand078,Item090,B
Cand078,Item091,B
Cand078,Item092,A
Cand078,Item093,C
Cand078,Item094,D
Cand078,Item095,C
Cand078,Item096,A
Cand078,Item097,B
Cand078,Item098,A
Cand078,Item099,A
Cand078,Item100,B
Cand079,Item001,B
Cand079,Item002,C
Cand079,Item003,C
Cand079,Item004,C
Cand079,Item005,D
Cand079,Item006,A
Cand079,Item007,B
Cand079,Item008,C
Cand079,Item009,D
Cand079,Item010,B
Cand079,Item011,C
Cand079,Item012,A
Cand079,Item013,B
Cand079,Item014,A
Cand079,Item015,D
Cand079,Item016,A
Cand079,Item017,A
Cand079,Item018,B
Cand079,Item019,C
Cand079,Item020,B
Cand079,Item021,B
Cand079,Item022,A
Cand079,Item023,A
Cand079,Item024,A
Cand079,Item025,A
Cand079,Item026,C
Cand079,Item027,C
Cand079,Item028,C
Cand079,Item029,D
Cand079,Item030,C
Cand079,Item031,D
Cand079,Item032,D
Cand079,Item033,B
Cand079,Item034,C
Cand079,Item035,D
Cand079,Item036,C
Cand079,Item037,A
Cand079,Item038,D
Cand079,Item039,A
Cand079,Item040,A
Cand079,Item041,B
Cand079,Item042,C
Cand079,Item043,B
Cand079,Item044,A
Cand079,Item045,A
Cand079,Item046,B
Cand079,Item047,D
Cand079,Item048,D
Cand079,Item049,D
Cand079,Item050,C
Cand079,Item051,A
Cand079,Item052,C
Cand079,Item053,D
Cand079,Item054,A
Cand079,Item055,C
Cand079,Item056,B
Cand079,Item057,D
Cand079,Item058,D
Cand079,Item059,A
Cand079,Item060,D
Cand079,Item061,B
Cand079,Item062,D
Cand079,Item063,C
Cand079,Item064,C
Cand079,Item065,B
Cand079,Item066,D
Cand079,Item067,C
Cand079,Item068,D
Cand079,Item069,D
Cand079,Item070,B
Cand079,Item071,C
Cand079,Item072,B
Cand079,Item073,B
Cand079,Item074,B
Cand079,Item075,C
Cand079,Item076,A
Cand079,Item077,C
Cand079,Item078,C
Cand079,Item079,A
Cand079,Item080,C
Cand079,Item081,A
Cand079,Item082,D
Cand079,Item083,B
Cand079,Item084,D
Cand079,Item085,A
Cand079,Item086,D
Cand079,Item087,C
Cand079,Item088,A
Cand079,Item089,A
Cand079,Item090,B
Cand079,Item091,C
Cand079,Item092,A
Cand079,Item093,C
Cand079,Item094,A
Cand079,Item095,B
Cand079,Item096,A
Cand079,Item097,B
Cand079,Item098,A
Cand079,Item099,D
Cand079,Item100,B
Cand080,Item001,C
Cand080,Item002,A
Cand080,Item003,C
Cand080,Item004,A
Cand080,Item005,A
Cand080,Item006,A
Cand080,Item007,B
Cand080,Item008,A
Cand080,Item009,A
Cand080,Item010,B
Cand080,Item011,B
Cand080,Item012,A
Cand080,Item013,B
Cand080,Item014,A
Cand080,Item015,B
Cand080,Item016,B
Cand080,Item017,B
Cand080,Item018,B
Cand080,Item019,C
Cand080,Item020,D
Cand080,Item021,B
Cand080,Item022,D
Cand080,Item023,A
Cand080,Item024,A
Cand080,Item025,D
Cand080,Item026,C
Cand080,Item027,C
Cand080,Item028,C
Cand080,Item029,D
Cand080,Item030,C
Cand080,Item031,D
Cand080,Item032,B
Cand080,Item033,B
Cand080,Item034,B
Cand080,Item035,D
Cand080,Item036,D
Cand080,Item037,A
Cand080,Item038,D
Cand080,Item039,A
Cand080,Item040,A
Cand080,Item041,C
Cand080,Item042,B
Cand080,Item043,B
Cand080,Item044,D
Cand080,Item045,B
Cand080,Item046,B
Cand080,Item047,D
Cand080,Item048,A
Cand080,Item049,C
Cand080,Item050,A
Cand080,Item051,A
Cand080,Item052,D
Cand080,Item053,D
Cand080,Item054,C
Cand080,Item055,C
Cand080,Item056,B
Cand080,Item057,A
Cand080,Item058,C
Cand080,Item059,A
Cand080,Item060,B
Cand080,Item061,D
Cand080,Item062,D
Cand080,Item063,C
Cand080,Item064,C
Cand080,Item065,C
Cand080,Item066,B
Cand080,Item067,C
Cand080,Item068,C
Cand080,Item069,A
Cand080,Item070,D
Cand080,Item071,C
Cand080,Item072,B
Cand080,Item073,C
Cand080,Item074,C
Cand080,Item075,C
Cand080,Item076,C
Cand080,Item077,D
Cand080,Item078,C
Cand080,Item079,A
Cand080,Item080,C
Cand080,Item081,D
Cand080,Item082,D
Cand080,Item083,A
Cand080,Item084,A
Cand080,Item085,A
Cand080,Item086,C
Cand080,Item087,C
Cand080,Item088,A
Cand080,Item089,A
Cand080,Item090,A
Cand080,Item091,C
Cand080,Item092,A
Cand080,Item093,C
Cand080,Item094,B
Cand080,Item095,D
Cand080,Item096,A
Cand080,Item097,B
Cand080,Item098,B
Cand080,Item099,A
Cand080,Item100,C
Cand081,Item001,B
Cand081,Item002,C
Cand081,Item003,A
Cand081,Item004,A
Cand081,Item005,D
Cand081,Item006,A
Cand081,Item007,B
Cand081,Item008,B
Cand081,Item009,D
Cand081,Item010,B
Cand081,Item011,A
Cand081,Item012,A
Cand081,Item013,B
Cand081,Item014,A
Cand081,Item015,D
Cand081,Item016,A
Cand081,Item017,A
Cand081,Item018,B
Cand081,Item019,D
Cand081,Item020,B
Cand081,Item021,B
Cand081,Item022,D
Cand081,Item023,A
Cand081,Item024,A
Cand081,Item025,C
Cand081,Item026,C
Cand081,Item027,C
Cand081,Item028,C
Cand081,Item029,D
Cand081,Item030,C
Cand081,Item031,D
Cand081,Item032,D
Cand081,Item033,A
Cand081,Item034,B
Cand081,Item035,D
Cand081,Item036,D
Cand081,Item037,A
Cand081,Item038,D
Cand081,Item039,A
Cand081,Item040,D
Cand081,Item041,B
Cand081,Item042,B
Cand081,Item043,B
Cand081,Item044,D
Cand081,Item045,A
Cand081,Item046,B
Cand081,Item047,D
Cand081,Item048,B
Cand081,Item049,D
Cand081,Item050,A
Cand081,Item051,A
Cand081,Item052,C
Cand081,Item053,C
Cand081,Item054,A
Cand081,Item055,C
Cand081,Item056,A
Cand081,Item057,D
Cand081,Item058,C
Cand081,Item059,D
Cand081,Item060,D
Cand081,Item061,B
Cand081,Item062,D
Cand081,Item063,C
Cand081,Item064,C
Cand081,Item065,B
Cand081,Item066,D
Cand081,Item067,C
Cand081,Item068,D
Cand081,Item069,A
Cand081,Item070,B
Cand081,Item071,D
Cand081,Item072,B
Cand081,Item073,D
Cand081,Item074,C
Cand081,Item075,D
Cand081,Item076,C
Cand081,Item077,A
Cand081,Item078,C
Cand081,Item079,A
Cand081,Item080,C
Cand081,Item081,A
Cand081,Item082,D
Cand081,Item083,B
Cand081,Item084,D
Cand081,Item085,A
Cand081,Item086,D
Cand081,Item087,C
Cand081,Item088,C
Cand081,Item089,C
Cand081,Item090,D
Cand081,Item091,B
Cand081,Item092,A
Cand081,Item093,C
Cand081,Item094,B
Cand081,Item095,B
Cand081,Item096,A
Cand081,Item097,B
Cand081,Item098,A
Cand081,Item099,D
Cand081,Item100,B
Cand082,Item001,C
Cand082,Item002,D
Cand082,Item003,A
Cand082,Item004,C
Cand082,Item005,A
Cand082,Item006,A
Cand082,Item007,D
Cand082,Item008,C
Cand082,Item009,C
Cand082,Item010,C
Cand082,Item011,A
Cand082,Item012,A
Cand082,Item013,B
Cand082,Item014,A
Cand082,Item015,D
Cand082,Item016,D
Cand082,Item017,A
Cand082,Item018,B
Cand082,Item019,A
Cand082,Item020,B
Cand082,Item021,C
Cand082,Item022,D
Cand082,Item023,A
Cand082,Item024,A
Cand082,Item025,C
Cand082,Item026,C
Cand082,Item027,C
Cand082,Item028,C
Cand082,Item029,D
Cand082,Item030,C
Cand082,Item031,D
Cand082,Item032,D
Cand082,Item033,B
Cand082,Item034,B
Cand082,Item035,D
Cand082,Item036,D
Cand082,Item037,A
Cand082,Item038,D
Cand082,Item039,A
Cand082,Item040,B
Cand082,Item041,B
Cand082,Item042,B
Cand082,Item043,B
Cand082,Item044,D
Cand082,Item045,A
Cand082,Item046,B
Cand082,Item047,D
Cand082,Item048,A
Cand082,Item049,C
Cand082,Item050,C
Cand082,Item051,C
Cand082,Item052,A
Cand082,Item053,D
Cand082,Item054,A
Cand082,Item055,C
Cand082,Item056,A
Cand082,Item057,D
Cand082,Item058,C
Cand082,Item059,B
Cand082,Item060,B
Cand082,Item061,B
Cand082,Item062,C
Cand082,Item063,C
Cand082,Item064,B
Cand082,Item065,B
Cand082,Item066,D
Cand082,Item067,C
Cand082,Item068,D
Cand082,Item069,D
Cand082,Item070,C
Cand082,Item071,A
Cand082,Item072,B
Cand082,Item073,D
Cand082,Item074,C
Cand082,Item075,D
Cand082,Item076,C
Cand082,Item077,D
Cand082,Item078,C
Cand082,Item079,A
Cand082,Item080,C
Cand082,Item081,A
Cand082,Item082,B
Cand082,Item083,B
Cand082,Item084,A
Cand082,Item085,B
Cand082,Item086,D
Cand082,Item087,C
Cand082,Item088,A
Cand082,Item089,C
Cand082,Item090,C
Cand082,Item091,B
Cand082,Item092,A
Cand082,Item093,C
Cand082,Item094,D
Cand082,Item095,B
Cand082,Item096,A
Cand082,Item097,B
Cand082,Item098,A
Cand082,Item099,D
Cand082,Item100,B
Cand083,Item001,B
Cand083,Item002,C
Cand083,Item003,A
Cand083,Item004,A
Cand083,Item005,D
Cand083,Item006,A
Cand083,Item007,C
Cand083,Item008,C
Cand083,Item009,D
Cand083,Item010,B
Cand083,Item011,A
Cand083,Item012,A
Cand083,Item013,B
Cand083,Item014,A
Cand083,Item015,D
Cand083,Item016,D
Cand083,Item017,B
Cand083,Item018,B
Cand083,Item019,C
Cand083,Item020,B
Cand083,Item021,C
Cand083,Item022,B
Cand083,Item023,A
Cand083,Item024,A
Cand083,Item025,C
Cand083,Item026,C
Cand083,Item027,C
Cand083,Item028,A
Cand083,Item029,D
Cand083,Item030,C
Cand083,Item031,D
Cand083,Item032,D
Cand083,Item033,A
Cand083,Item034,B
Cand083,Item035,A
Cand083,Item036,D
Cand083,Item037,A
Cand083,Item038,D
Cand083,Item039,A
Cand083,Item040,B
Cand083,Item041,B
Cand083,Item042,B
Cand083,Item043,B
Cand083,Item044,D
Cand083,Item045,B
Cand083,Item046,C
Cand083,Item047,D
Cand083,Item048,B
Cand083,Item049,D
Cand083,Item050,C
Cand083,Item051,A
Cand083,Item052,A
Cand083,Item053,A
Cand083,Item054,A
Cand083,Item055,C
Cand083,Item056,B
Cand083,Item057,D
Cand083,Item058,C
Cand083,Item059,B
Cand083,Item060,D
Cand083,Item061,B
Cand083,Item062,D
Cand083,Item063,C
Cand083,Item064,C
Cand083,Item065,B
Cand083,Item066,B
Cand083,Item067,C
Cand083,Item068,D
Cand083,Item069,A
Cand083,Item070,B
Cand083,Item071,A
Cand083,Item072,B
Cand083,Item073,D
Cand083,Item074,B
Cand083,Item075,C
Cand083,Item076,A
Cand083,Item077,D
Cand083,Item078,C
Cand083,Item079,A
Cand083,Item080,C
Cand083,Item081,A
Cand083,Item082,D
Cand083,Item083,B
Cand083,Item084,D
Cand083,Item085,A
Cand083,Item086,D
Cand083,Item087,C
Cand083,Item088,A
Cand083,Item089,D
Cand083,Item090,D
Cand083,Item091,C
Cand083,Item092,D
Cand083,Item093,C
Cand083,Item094,A
Cand083,Item095,C
Cand083,Item096,A
Cand083,Item097,B
Cand083,Item098,A
Cand083,Item099,A
Cand083,Item100,C
Cand084,Item001,B
Cand084,Item002,C
Cand084,Item003,A
Cand084,Item004,C
Cand084,Item005,B
Cand084,Item006,A
Cand084,Item007,C
Cand084,Item008,C
Cand084,Item009,B
Cand084,Item010,B
Cand084,Item011,B
Cand084,Item012,A
Cand084,Item013,B
Cand084,Item014,C
Cand084,Item015,D
Cand084,Item016,D
Cand084,Item017,B
Cand084,Item018,B
Cand084,Item019,C
Cand084,Item020,B
Cand084,Item021,B
Cand084,Item022,B
Cand084,Item023,A
Cand084,Item024,A
Cand084,Item025,A
Cand084,Item026,C
Cand084,Item027,C
Cand084,Item028,D
Cand084,Item029,D
Cand084,Item030,C
Cand084,Item031,D
Cand084,Item032,D
Cand084,Item033,D
Cand084,Item034,B
Cand084,Item035,A
Cand084,Item036,D
Cand084,Item037,A
Cand084,Item038,D
Cand084,Item039,A
Cand084,Item040,C
Cand084,Item041,C
Cand084,Item042,B
Cand084,Item043,B
Cand084,Item044,D
Cand084,Item045,B
